NAME,B19013_001E,state,county,tract,block group
"Block Group 1, Census Tract 4807.04, Los Angeles County, California",133523.0,06,037,480704,1
"Block Group 2, Census Tract 4807.04, Los Angeles County, California",80996.0,06,037,480704,2
"Block Group 2, Census Tract 4808.03, Los Angeles County, California",48182.0,06,037,480803,2
"Block Group 4, Census Tract 4808.03, Los Angeles County, California",75313.0,06,037,480803,4
"Block Group 3, Census Tract 4808.03, Los Angeles County, California",96845.0,06,037,480803,3
"Block Group 2, Census Tract 4812.01, Los Angeles County, California",59762.0,06,037,481201,2
"Block Group 3, Census Tract 4812.01, Los Angeles County, California",78750.0,06,037,481201,3
"Block Group 2, Census Tract 4825.21, Los Angeles County, California",66678.0,06,037,482521,2
"Block Group 3, Census Tract 4825.21, Los Angeles County, California",48650.0,06,037,482521,3
"Block Group 1, Census Tract 5023.01, Los Angeles County, California",50977.0,06,037,502301,1
"Block Group 5, Census Tract 5023.01, Los Angeles County, California",63490.0,06,037,502301,5
"Block Group 2, Census Tract 5023.01, Los Angeles County, California",48542.0,06,037,502301,2
"Block Group 4, Census Tract 3006, Los Angeles County, California",80625.0,06,037,300600,4
"Block Group 2, Census Tract 3006, Los Angeles County, California",80024.0,06,037,300600,2
"Block Group 5, Census Tract 3006, Los Angeles County, California",93438.0,06,037,300600,5
"Block Group 1, Census Tract 3009.01, Los Angeles County, California",179107.0,06,037,300901,1
"Block Group 2, Census Tract 3009.01, Los Angeles County, California",103698.0,06,037,300901,2
"Block Group 2, Census Tract 4050.02, Los Angeles County, California",50455.0,06,037,405002,2
"Block Group 1, Census Tract 4058, Los Angeles County, California",64485.0,06,037,405800,1
"Block Group 1, Census Tract 1174.08, Los Angeles County, California",36250.0,06,037,117408,1
"Block Group 1, Census Tract 1174.07, Los Angeles County, California",33480.0,06,037,117407,1
"Block Group 1, Census Tract 1172.01, Los Angeles County, California",53032.0,06,037,117201,1
"Block Group 2, Census Tract 1172.01, Los Angeles County, California",101023.0,06,037,117201,2
"Block Group 1, Census Tract 1171.02, Los Angeles County, California",69250.0,06,037,117102,1
"Block Group 2, Census Tract 1171.02, Los Angeles County, California",70208.0,06,037,117102,2
"Block Group 1, Census Tract 1171.01, Los Angeles County, California",107750.0,06,037,117101,1
"Block Group 1, Census Tract 1314, Los Angeles County, California",79605.0,06,037,131400,1
"Block Group 2, Census Tract 1319, Los Angeles County, California",79655.0,06,037,131900,2
"Block Group 1, Census Tract 9200.40, Los Angeles County, California",99620.0,06,037,920040,1
"Block Group 1, Census Tract 9200.43, Los Angeles County, California",146310.0,06,037,920043,1
"Block Group 1, Census Tract 9201.04, Los Angeles County, California",127625.0,06,037,920104,1
"Block Group 2, Census Tract 5348.02, Los Angeles County, California",56063.0,06,037,534802,2
"Block Group 1, Census Tract 5348.02, Los Angeles County, California",64100.0,06,037,534802,1
"Block Group 2, Census Tract 5348.04, Los Angeles County, California",56471.0,06,037,534804,2
"Block Group 1, Census Tract 5348.04, Los Angeles County, California",45750.0,06,037,534804,1
"Block Group 3, Census Tract 5352, Los Angeles County, California",67778.0,06,037,535200,3
"Block Group 1, Census Tract 5352, Los Angeles County, California",48984.0,06,037,535200,1
"Block Group 2, Census Tract 5352, Los Angeles County, California",52446.0,06,037,535200,2
"Block Group 3, Census Tract 5353, Los Angeles County, California",46786.0,06,037,535300,3
"Block Group 4, Census Tract 5353, Los Angeles County, California",58947.0,06,037,535300,4
"Block Group 2, Census Tract 5353, Los Angeles County, California",30536.0,06,037,535300,2
"Block Group 5, Census Tract 5353, Los Angeles County, California",26103.0,06,037,535300,5
"Block Group 1, Census Tract 5357.02, Los Angeles County, California",73450.0,06,037,535702,1
"Block Group 3, Census Tract 5357.02, Los Angeles County, California",44286.0,06,037,535702,3
"Block Group 2, Census Tract 5357.02, Los Angeles County, California",58167.0,06,037,535702,2
"Block Group 1, Census Tract 5358.03, Los Angeles County, California",58750.0,06,037,535803,1
"Block Group 2, Census Tract 5359.01, Los Angeles County, California",51902.0,06,037,535901,2
"Block Group 3, Census Tract 1909.01, Los Angeles County, California",38654.0,06,037,190901,3
"Block Group 1, Census Tract 1909.01, Los Angeles County, California",18750.0,06,037,190901,1
"Block Group 2, Census Tract 1912.03, Los Angeles County, California",,06,037,191203,2
"Block Group 1, Census Tract 1912.03, Los Angeles County, California",26134.0,06,037,191203,1
"Block Group 1, Census Tract 1916.10, Los Angeles County, California",42455.0,06,037,191610,1
"Block Group 1, Census Tract 1918.10, Los Angeles County, California",35931.0,06,037,191810,1
"Block Group 1, Census Tract 1905.20, Los Angeles County, California",44561.0,06,037,190520,1
"Block Group 2, Census Tract 5522, Los Angeles County, California",52448.0,06,037,552200,2
"Block Group 5, Census Tract 5532, Los Angeles County, California",78906.0,06,037,553200,5
"Block Group 2, Census Tract 4058, Los Angeles County, California",72813.0,06,037,405800,2
"Block Group 3, Census Tract 4064.02, Los Angeles County, California",65893.0,06,037,406402,3
"Block Group 1, Census Tract 4064.02, Los Angeles County, California",120313.0,06,037,406402,1
"Block Group 1, Census Tract 4068, Los Angeles County, California",121250.0,06,037,406800,1
"Block Group 3, Census Tract 5420, Los Angeles County, California",42358.0,06,037,542000,3
"Block Group 2, Census Tract 5420, Los Angeles County, California",60644.0,06,037,542000,2
"Block Group 1, Census Tract 2291, Los Angeles County, California",46458.0,06,037,229100,1
"Block Group 2, Census Tract 2291, Los Angeles County, California",46875.0,06,037,229100,2
"Block Group 3, Census Tract 2711, Los Angeles County, California",65057.0,06,037,271100,3
"Block Group 1, Census Tract 2711, Los Angeles County, California",,06,037,271100,1
"Block Group 2, Census Tract 2753.11, Los Angeles County, California",96250.0,06,037,275311,2
"Block Group 3, Census Tract 2753.11, Los Angeles County, California",76544.0,06,037,275311,3
"Block Group 1, Census Tract 4057.02, Los Angeles County, California",78884.0,06,037,405702,1
"Block Group 3, Census Tract 4057.01, Los Angeles County, California",95391.0,06,037,405701,3
"Block Group 2, Census Tract 4057.01, Los Angeles County, California",87426.0,06,037,405701,2
"Block Group 2, Census Tract 4053.02, Los Angeles County, California",47270.0,06,037,405302,2
"Block Group 3, Census Tract 4053.02, Los Angeles County, California",54929.0,06,037,405302,3
"Block Group 5, Census Tract 4053.02, Los Angeles County, California",83214.0,06,037,405302,5
"Block Group 1, Census Tract 4053.01, Los Angeles County, California",57543.0,06,037,405301,1
"Block Group 1, Census Tract 4004.03, Los Angeles County, California",113333.0,06,037,400403,1
"Block Group 2, Census Tract 4004.03, Los Angeles County, California",103088.0,06,037,400403,2
"Block Group 1, Census Tract 3025.06, Los Angeles County, California",35208.0,06,037,302506,1
"Block Group 2, Census Tract 3025.06, Los Angeles County, California",79688.0,06,037,302506,2
"Block Group 1, Census Tract 1218.01, Los Angeles County, California",34361.0,06,037,121801,1
"Block Group 2, Census Tract 1218.01, Los Angeles County, California",53190.0,06,037,121801,2
"Block Group 4, Census Tract 1192.02, Los Angeles County, California",60184.0,06,037,119202,4
"Block Group 2, Census Tract 1192.02, Los Angeles County, California",103750.0,06,037,119202,2
"Block Group 1, Census Tract 1192.01, Los Angeles County, California",89943.0,06,037,119201,1
"Block Group 3, Census Tract 1192.01, Los Angeles County, California",105265.0,06,037,119201,3
"Block Group 1, Census Tract 1190.02, Los Angeles County, California",75792.0,06,037,119002,1
"Block Group 1, Census Tract 4085.01, Los Angeles County, California",64306.0,06,037,408501,1
"Block Group 3, Census Tract 4307.21, Los Angeles County, California",92917.0,06,037,430721,3
"Block Group 1, Census Tract 4307.21, Los Angeles County, California",117361.0,06,037,430721,1
"Block Group 2, Census Tract 4307.21, Los Angeles County, California",82955.0,06,037,430721,2
"Block Group 3, Census Tract 4329.01, Los Angeles County, California",70966.0,06,037,432901,3
"Block Group 2, Census Tract 4329.01, Los Angeles County, California",56250.0,06,037,432901,2
"Block Group 1, Census Tract 4329.01, Los Angeles County, California",64000.0,06,037,432901,1
"Block Group 3, Census Tract 4606, Los Angeles County, California",144531.0,06,037,460600,3
"Block Group 1, Census Tract 4606, Los Angeles County, California",193750.0,06,037,460600,1
"Block Group 2, Census Tract 4606, Los Angeles County, California",203375.0,06,037,460600,2
"Block Group 5, Census Tract 7002, Los Angeles County, California",56594.0,06,037,700200,5
"Block Group 1, Census Tract 5004.03, Los Angeles County, California",90406.0,06,037,500403,1
"Block Group 2, Census Tract 5004.03, Los Angeles County, California",80662.0,06,037,500403,2
"Block Group 1, Census Tract 4331.01, Los Angeles County, California",28696.0,06,037,433101,1
"Block Group 2, Census Tract 4331.01, Los Angeles County, California",65625.0,06,037,433101,2
"Block Group 1, Census Tract 9110.01, Los Angeles County, California",45085.0,06,037,911001,1
"Block Group 2, Census Tract 9110.01, Los Angeles County, California",35192.0,06,037,911001,2
"Block Group 3, Census Tract 1132.33, Los Angeles County, California",43821.0,06,037,113233,3
"Block Group 3, Census Tract 5436.02, Los Angeles County, California",67135.0,06,037,543602,3
"Block Group 1, Census Tract 1992.01, Los Angeles County, California",42300.0,06,037,199201,1
"Block Group 2, Census Tract 1992.01, Los Angeles County, California",30980.0,06,037,199201,2
"Block Group 4, Census Tract 7020.02, Los Angeles County, California",60583.0,06,037,702002,4
"Block Group 3, Census Tract 7019.02, Los Angeles County, California",41007.0,06,037,701902,3
"Block Group 1, Census Tract 7019.02, Los Angeles County, California",96359.0,06,037,701902,1
"Block Group 2, Census Tract 1131.01, Los Angeles County, California",113523.0,06,037,113101,2
"Block Group 2, Census Tract 1112.06, Los Angeles County, California",160288.0,06,037,111206,2
"Block Group 3, Census Tract 1112.06, Los Angeles County, California",86842.0,06,037,111206,3
"Block Group 4, Census Tract 1112.06, Los Angeles County, California",114102.0,06,037,111206,4
"Block Group 5, Census Tract 1112.06, Los Angeles County, California",132096.0,06,037,111206,5
"Block Group 3, Census Tract 1096.04, Los Angeles County, California",92273.0,06,037,109604,3
"Block Group 1, Census Tract 2260.02, Los Angeles County, California",62000.0,06,037,226002,1
"Block Group 2, Census Tract 2260.02, Los Angeles County, California",12462.0,06,037,226002,2
"Block Group 1, Census Tract 5361.03, Los Angeles County, California",31820.0,06,037,536103,1
"Block Group 2, Census Tract 5361.03, Los Angeles County, California",61103.0,06,037,536103,2
"Block Group 2, Census Tract 6506.04, Los Angeles County, California",58864.0,06,037,650604,2
"Block Group 1, Census Tract 4615.01, Los Angeles County, California",113295.0,06,037,461501,1
"Block Group 3, Census Tract 4615.01, Los Angeles County, California",95357.0,06,037,461501,3
"Block Group 2, Census Tract 4332, Los Angeles County, California",34569.0,06,037,433200,2
"Block Group 3, Census Tract 4332, Los Angeles County, California",73611.0,06,037,433200,3
"Block Group 1, Census Tract 4332, Los Angeles County, California",38750.0,06,037,433200,1
"Block Group 3, Census Tract 4601, Los Angeles County, California",109643.0,06,037,460100,3
"Block Group 1, Census Tract 4601, Los Angeles County, California",134667.0,06,037,460100,1
"Block Group 5, Census Tract 4601, Los Angeles County, California",174375.0,06,037,460100,5
"Block Group 2, Census Tract 4601, Los Angeles County, California",154311.0,06,037,460100,2
"Block Group 2, Census Tract 4613, Los Angeles County, California",92986.0,06,037,461300,2
"Block Group 3, Census Tract 4613, Los Angeles County, California",96750.0,06,037,461300,3
"Block Group 1, Census Tract 5758.02, Los Angeles County, California",50491.0,06,037,575802,1
"Block Group 2, Census Tract 1836.10, Los Angeles County, California",44500.0,06,037,183610,2
"Block Group 1, Census Tract 1836.10, Los Angeles County, California",91806.0,06,037,183610,1
"Block Group 2, Census Tract 1133.01, Los Angeles County, California",60038.0,06,037,113301,2
"Block Group 2, Census Tract 1173.03, Los Angeles County, California",79722.0,06,037,117303,2
"Block Group 1, Census Tract 1905.10, Los Angeles County, California",34714.0,06,037,190510,1
"Block Group 2, Census Tract 1905.10, Los Angeles County, California",50063.0,06,037,190510,2
"Block Group 1, Census Tract 1926.20, Los Angeles County, California",36883.0,06,037,192620,1
"Block Group 2, Census Tract 1974.10, Los Angeles County, California",105417.0,06,037,197410,2
"Block Group 1, Census Tract 2037.10, Los Angeles County, California",56310.0,06,037,203710,1
"Block Group 2, Census Tract 2037.10, Los Angeles County, California",39979.0,06,037,203710,2
"Block Group 1, Census Tract 2123.04, Los Angeles County, California",30265.0,06,037,212304,1
"Block Group 6, Census Tract 3004, Los Angeles County, California",,06,037,300400,6
"Block Group 3, Census Tract 3004, Los Angeles County, California",124297.0,06,037,300400,3
"Block Group 2, Census Tract 2655.10, Los Angeles County, California",79107.0,06,037,265510,2
"Block Group 1, Census Tract 2675.01, Los Angeles County, California",70833.0,06,037,267501,1
"Block Group 3, Census Tract 2675.01, Los Angeles County, California",105982.0,06,037,267501,3
"Block Group 1, Census Tract 9200.31, Los Angeles County, California",,06,037,920031,1
"Block Group 2, Census Tract 9200.31, Los Angeles County, California",71250.0,06,037,920031,2
"Block Group 3, Census Tract 9200.31, Los Angeles County, California",43661.0,06,037,920031,3
"Block Group 0, Census Tract 5766.02, Los Angeles County, California",,06,037,576602,0
"Block Group 3, Census Tract 1903.01, Los Angeles County, California",,06,037,190301,3
"Block Group 1, Census Tract 1909.02, Los Angeles County, California",51667.0,06,037,190902,1
"Block Group 3, Census Tract 5439.05, Los Angeles County, California",76765.0,06,037,543905,3
"Block Group 2, Census Tract 1395.04, Los Angeles County, California",55483.0,06,037,139504,2
"Block Group 1, Census Tract 1395.03, Los Angeles County, California",78278.0,06,037,139503,1
"Block Group 2, Census Tract 1394.01, Los Angeles County, California",62854.0,06,037,139401,2
"Block Group 2, Census Tract 1371.03, Los Angeles County, California",106602.0,06,037,137103,2
"Block Group 1, Census Tract 1349.05, Los Angeles County, California",84224.0,06,037,134905,1
"Block Group 2, Census Tract 3012.06, Los Angeles County, California",63333.0,06,037,301206,2
"Block Group 1, Census Tract 3012.06, Los Angeles County, California",74464.0,06,037,301206,1
"Block Group 1, Census Tract 9005.05, Los Angeles County, California",46632.0,06,037,900505,1
"Block Group 2, Census Tract 9005.05, Los Angeles County, California",35292.0,06,037,900505,2
"Block Group 1, Census Tract 9001.04, Los Angeles County, California",46983.0,06,037,900104,1
"Block Group 2, Census Tract 9001.04, Los Angeles County, California",53306.0,06,037,900104,2
"Block Group 3, Census Tract 9001.04, Los Angeles County, California",46704.0,06,037,900104,3
"Block Group 3, Census Tract 4076.01, Los Angeles County, California",61346.0,06,037,407601,3
"Block Group 1, Census Tract 4075.02, Los Angeles County, California",85208.0,06,037,407502,1
"Block Group 2, Census Tract 4075.02, Los Angeles County, California",68438.0,06,037,407502,2
"Block Group 3, Census Tract 4075.02, Los Angeles County, California",93523.0,06,037,407502,3
"Block Group 1, Census Tract 1134.22, Los Angeles County, California",80089.0,06,037,113422,1
"Block Group 2, Census Tract 1134.22, Los Angeles County, California",54160.0,06,037,113422,2
"Block Group 2, Census Tract 1238, Los Angeles County, California",91250.0,06,037,123800,2
"Block Group 2, Census Tract 6212.04, Los Angeles County, California",97500.0,06,037,621204,2
"Block Group 1, Census Tract 6211.04, Los Angeles County, California",171538.0,06,037,621104,1
"Block Group 3, Census Tract 6211.04, Los Angeles County, California",195784.0,06,037,621104,3
"Block Group 5, Census Tract 6211.04, Los Angeles County, California",162167.0,06,037,621104,5
"Block Group 1, Census Tract 6210.04, Los Angeles County, California",250001.0,06,037,621004,1
"Block Group 3, Census Tract 6210.04, Los Angeles County, California",54150.0,06,037,621004,3
"Block Group 1, Census Tract 9107.13, Los Angeles County, California",76569.0,06,037,910713,1
"Block Group 1, Census Tract 1064.08, Los Angeles County, California",60955.0,06,037,106408,1
"Block Group 2, Census Tract 1064.07, Los Angeles County, California",26750.0,06,037,106407,2
"Block Group 1, Census Tract 9800.04, Los Angeles County, California",,06,037,980004,1
"Block Group 1, Census Tract 9800.03, Los Angeles County, California",,06,037,980003,1
"Block Group 1, Census Tract 9800.02, Los Angeles County, California",,06,037,980002,1
"Block Group 1, Census Tract 9800.01, Los Angeles County, California",,06,037,980001,1
"Block Group 1, Census Tract 9303.01, Los Angeles County, California",,06,037,930301,1
"Block Group 2, Census Tract 7030.01, Los Angeles County, California",103269.0,06,037,703001,2
"Block Group 3, Census Tract 7030.01, Los Angeles County, California",102143.0,06,037,703001,3
"Block Group 1, Census Tract 7030.01, Los Angeles County, California",112105.0,06,037,703001,1
"Block Group 3, Census Tract 4622.01, Los Angeles County, California",64803.0,06,037,462201,3
"Block Group 1, Census Tract 4620.02, Los Angeles County, California",31719.0,06,037,462002,1
"Block Group 3, Census Tract 4620.02, Los Angeles County, California",61339.0,06,037,462002,3
"Block Group 1, Census Tract 4620.01, Los Angeles County, California",74821.0,06,037,462001,1
"Block Group 1, Census Tract 2145.01, Los Angeles County, California",85313.0,06,037,214501,1
"Block Group 2, Census Tract 1066.49, Los Angeles County, California",116250.0,06,037,106649,2
"Block Group 2, Census Tract 1066.46, Los Angeles County, California",111316.0,06,037,106646,2
"Block Group 1, Census Tract 1064.06, Los Angeles County, California",85919.0,06,037,106406,1
"Block Group 2, Census Tract 1064.06, Los Angeles County, California",57028.0,06,037,106406,2
"Block Group 1, Census Tract 1042.03, Los Angeles County, California",43594.0,06,037,104203,1
"Block Group 2, Census Tract 1042.03, Los Angeles County, California",54904.0,06,037,104203,2
"Block Group 2, Census Tract 2656.02, Los Angeles County, California",114590.0,06,037,265602,2
"Block Group 1, Census Tract 2933.06, Los Angeles County, California",98750.0,06,037,293306,1
"Block Group 2, Census Tract 2766.04, Los Angeles County, California",93542.0,06,037,276604,2
"Block Group 1, Census Tract 2766.03, Los Angeles County, California",80449.0,06,037,276603,1
"Block Group 1, Census Tract 2699.07, Los Angeles County, California",78895.0,06,037,269907,1
"Block Group 1, Census Tract 2679.01, Los Angeles County, California",164000.0,06,037,267901,1
"Block Group 2, Census Tract 2679.01, Los Angeles County, California",105184.0,06,037,267901,2
"Block Group 1, Census Tract 4340.04, Los Angeles County, California",66429.0,06,037,434004,1
"Block Group 5, Census Tract 5016, Los Angeles County, California",147000.0,06,037,501600,5
"Block Group 3, Census Tract 4004.04, Los Angeles County, California",179531.0,06,037,400404,3
"Block Group 1, Census Tract 4004.04, Los Angeles County, California",123158.0,06,037,400404,1
"Block Group 2, Census Tract 5725, Los Angeles County, California",71364.0,06,037,572500,2
"Block Group 1, Census Tract 9203.36, Los Angeles County, California",72083.0,06,037,920336,1
"Block Group 2, Census Tract 9203.36, Los Angeles County, California",86523.0,06,037,920336,2
"Block Group 4, Census Tract 9203.36, Los Angeles County, California",51875.0,06,037,920336,4
"Block Group 1, Census Tract 5730.03, Los Angeles County, California",69038.0,06,037,573003,1
"Block Group 2, Census Tract 5717.04, Los Angeles County, California",45962.0,06,037,571704,2
"Block Group 3, Census Tract 5717.04, Los Angeles County, California",44102.0,06,037,571704,3
"Block Group 2, Census Tract 5704.03, Los Angeles County, California",46458.0,06,037,570403,2
"Block Group 3, Census Tract 5704.03, Los Angeles County, California",50455.0,06,037,570403,3
"Block Group 1, Census Tract 5535.03, Los Angeles County, California",53615.0,06,037,553503,1
"Block Group 1, Census Tract 5523.02, Los Angeles County, California",60862.0,06,037,552302,1
"Block Group 3, Census Tract 5523.02, Los Angeles County, California",66045.0,06,037,552302,3
"Block Group 2, Census Tract 5031.04, Los Angeles County, California",63966.0,06,037,503104,2
"Block Group 4, Census Tract 5506.02, Los Angeles County, California",86111.0,06,037,550602,4
"Block Group 1, Census Tract 5506.02, Los Angeles County, California",90250.0,06,037,550602,1
"Block Group 3, Census Tract 5506.02, Los Angeles County, California",87337.0,06,037,550602,3
"Block Group 2, Census Tract 5506.01, Los Angeles County, California",103750.0,06,037,550601,2
"Block Group 3, Census Tract 5506.01, Los Angeles County, California",110240.0,06,037,550601,3
"Block Group 1, Census Tract 5502.02, Los Angeles County, California",74911.0,06,037,550202,1
"Block Group 3, Census Tract 5502.02, Los Angeles County, California",82222.0,06,037,550202,3
"Block Group 5, Census Tract 5502.02, Los Angeles County, California",107639.0,06,037,550202,5
"Block Group 4, Census Tract 3012.06, Los Angeles County, California",58288.0,06,037,301206,4
"Block Group 1, Census Tract 3012.05, Los Angeles County, California",132708.0,06,037,301205,1
"Block Group 2, Census Tract 3012.05, Los Angeles County, California",82557.0,06,037,301205,2
"Block Group 1, Census Tract 3003.01, Los Angeles County, California",92083.0,06,037,300301,1
"Block Group 1, Census Tract 5317.01, Los Angeles County, California",41954.0,06,037,531701,1
"Block Group 2, Census Tract 5317.01, Los Angeles County, California",44800.0,06,037,531701,2
"Block Group 1, Census Tract 3019, Los Angeles County, California",90643.0,06,037,301900,1
"Block Group 2, Census Tract 3019, Los Angeles County, California",53239.0,06,037,301900,2
"Block Group 3, Census Tract 3019, Los Angeles County, California",65750.0,06,037,301900,3
"Block Group 4, Census Tract 3019, Los Angeles County, California",63323.0,06,037,301900,4
"Block Group 1, Census Tract 4006.03, Los Angeles County, California",81521.0,06,037,400603,1
"Block Group 4, Census Tract 5759.01, Los Angeles County, California",69063.0,06,037,575901,4
"Block Group 1, Census Tract 5759.01, Los Angeles County, California",56389.0,06,037,575901,1
"Block Group 3, Census Tract 5759.01, Los Angeles County, California",53304.0,06,037,575901,3
"Block Group 2, Census Tract 5759.01, Los Angeles County, California",53542.0,06,037,575901,2
"Block Group 3, Census Tract 6006.01, Los Angeles County, California",77250.0,06,037,600601,3
"Block Group 1, Census Tract 4044.02, Los Angeles County, California",79688.0,06,037,404402,1
"Block Group 2, Census Tract 4044.02, Los Angeles County, California",59738.0,06,037,404402,2
"Block Group 2, Census Tract 4063, Los Angeles County, California",93029.0,06,037,406300,2
"Block Group 1, Census Tract 4063, Los Angeles County, California",108577.0,06,037,406300,1
"Block Group 1, Census Tract 5332.02, Los Angeles County, California",58417.0,06,037,533202,1
"Block Group 2, Census Tract 5332.02, Los Angeles County, California",52902.0,06,037,533202,2
"Block Group 1, Census Tract 5417, Los Angeles County, California",73750.0,06,037,541700,1
"Block Group 1, Census Tract 7028.03, Los Angeles County, California",75882.0,06,037,702803,1
"Block Group 3, Census Tract 7028.03, Los Angeles County, California",68533.0,06,037,702803,3
"Block Group 2, Census Tract 9008.06, Los Angeles County, California",21698.0,06,037,900806,2
"Block Group 1, Census Tract 9008.06, Los Angeles County, California",21367.0,06,037,900806,1
"Block Group 1, Census Tract 2715, Los Angeles County, California",82386.0,06,037,271500,1
"Block Group 2, Census Tract 2715, Los Angeles County, California",179028.0,06,037,271500,2
"Block Group 1, Census Tract 2772, Los Angeles County, California",60179.0,06,037,277200,1
"Block Group 1, Census Tract 2014.01, Los Angeles County, California",47240.0,06,037,201401,1
"Block Group 2, Census Tract 2122.02, Los Angeles County, California",35417.0,06,037,212202,2
"Block Group 3, Census Tract 4325, Los Angeles County, California",41802.0,06,037,432500,3
"Block Group 4, Census Tract 4325, Los Angeles County, California",57708.0,06,037,432500,4
"Block Group 2, Census Tract 4338.02, Los Angeles County, California",63636.0,06,037,433802,2
"Block Group 1, Census Tract 5041.01, Los Angeles County, California",50179.0,06,037,504101,1
"Block Group 2, Census Tract 5300.05, Los Angeles County, California",67083.0,06,037,530005,2
"Block Group 4, Census Tract 6210.04, Los Angeles County, California",126736.0,06,037,621004,4
"Block Group 5, Census Tract 6210.04, Los Angeles County, California",198015.0,06,037,621004,5
"Block Group 2, Census Tract 6209.04, Los Angeles County, California",209706.0,06,037,620904,2
"Block Group 7, Census Tract 6203.05, Los Angeles County, California",118576.0,06,037,620305,7
"Block Group 1, Census Tract 6203.05, Los Angeles County, California",154333.0,06,037,620305,1
"Block Group 2, Census Tract 5312.01, Los Angeles County, California",55823.0,06,037,531201,2
"Block Group 4, Census Tract 7001.01, Los Angeles County, California",53953.0,06,037,700101,4
"Block Group 5, Census Tract 7001.01, Los Angeles County, California",53618.0,06,037,700101,5
"Block Group 1, Census Tract 7001.01, Los Angeles County, California",56875.0,06,037,700101,1
"Block Group 2, Census Tract 7001.01, Los Angeles County, California",75278.0,06,037,700101,2
"Block Group 3, Census Tract 1095, Los Angeles County, California",33306.0,06,037,109500,3
"Block Group 3, Census Tract 1113.01, Los Angeles County, California",73456.0,06,037,111301,3
"Block Group 4, Census Tract 1113.01, Los Angeles County, California",75591.0,06,037,111301,4
"Block Group 2, Census Tract 5031.05, Los Angeles County, California",90882.0,06,037,503105,2
"Block Group 1, Census Tract 5031.05, Los Angeles County, California",68816.0,06,037,503105,1
"Block Group 1, Census Tract 5031.03, Los Angeles County, California",67656.0,06,037,503103,1
"Block Group 2, Census Tract 5031.03, Los Angeles County, California",75815.0,06,037,503103,2
"Block Group 2, Census Tract 1081.03, Los Angeles County, California",133333.0,06,037,108103,2
"Block Group 1, Census Tract 5511.01, Los Angeles County, California",52802.0,06,037,551101,1
"Block Group 4, Census Tract 5509.02, Los Angeles County, California",46319.0,06,037,550902,4
"Block Group 1, Census Tract 5509.02, Los Angeles County, California",,06,037,550902,1
"Block Group 1, Census Tract 5509.01, Los Angeles County, California",60625.0,06,037,550901,1
"Block Group 3, Census Tract 5509.01, Los Angeles County, California",73304.0,06,037,550901,3
"Block Group 1, Census Tract 2404.01, Los Angeles County, California",31680.0,06,037,240401,1
"Block Group 2, Census Tract 2404.01, Los Angeles County, California",43415.0,06,037,240401,2
"Block Group 1, Census Tract 2371.02, Los Angeles County, California",38897.0,06,037,237102,1
"Block Group 3, Census Tract 4603.01, Los Angeles County, California",63973.0,06,037,460301,3
"Block Group 4, Census Tract 4603.01, Los Angeles County, California",163629.0,06,037,460301,4
"Block Group 2, Census Tract 9303.01, Los Angeles County, California",86786.0,06,037,930301,2
"Block Group 1, Census Tract 9203.38, Los Angeles County, California",156776.0,06,037,920338,1
"Block Group 1, Census Tract 9201.19, Los Angeles County, California",142321.0,06,037,920119,1
"Block Group 1, Census Tract 9201.16, Los Angeles County, California",83971.0,06,037,920116,1
"Block Group 2, Census Tract 9201.16, Los Angeles County, California",121731.0,06,037,920116,2
"Block Group 1, Census Tract 9200.45, Los Angeles County, California",98304.0,06,037,920045,1
"Block Group 2, Census Tract 9200.45, Los Angeles County, California",152877.0,06,037,920045,2
"Block Group 2, Census Tract 9107.13, Los Angeles County, California",61161.0,06,037,910713,2
"Block Group 4, Census Tract 5703.01, Los Angeles County, California",36806.0,06,037,570301,4
"Block Group 1, Census Tract 9102.10, Los Angeles County, California",111333.0,06,037,910210,1
"Block Group 1, Census Tract 5330.02, Los Angeles County, California",38438.0,06,037,533002,1
"Block Group 2, Census Tract 5330.02, Los Angeles County, California",37727.0,06,037,533002,2
"Block Group 2, Census Tract 7001.02, Los Angeles County, California",34683.0,06,037,700102,2
"Block Group 3, Census Tract 7001.02, Los Angeles County, California",41217.0,06,037,700102,3
"Block Group 1, Census Tract 9203.37, Los Angeles County, California",48750.0,06,037,920337,1
"Block Group 2, Census Tract 9203.37, Los Angeles County, California",70250.0,06,037,920337,2
"Block Group 4, Census Tract 9203.37, Los Angeles County, California",44306.0,06,037,920337,4
"Block Group 1, Census Tract 1132.33, Los Angeles County, California",55057.0,06,037,113233,1
"Block Group 1, Census Tract 9012.13, Los Angeles County, California",116742.0,06,037,901213,1
"Block Group 1, Census Tract 5776.04, Los Angeles County, California",99000.0,06,037,577604,1
"Block Group 1, Census Tract 5769.04, Los Angeles County, California",58398.0,06,037,576904,1
"Block Group 3, Census Tract 4636.02, Los Angeles County, California",86058.0,06,037,463602,3
"Block Group 1, Census Tract 4636.02, Los Angeles County, California",65521.0,06,037,463602,1
"Block Group 4, Census Tract 4636.02, Los Angeles County, California",105078.0,06,037,463602,4
"Block Group 2, Census Tract 4636.01, Los Angeles County, California",84643.0,06,037,463601,2
"Block Group 4, Census Tract 4636.01, Los Angeles County, California",81122.0,06,037,463601,4
"Block Group 3, Census Tract 8003.32, Los Angeles County, California",123869.0,06,037,800332,3
"Block Group 1, Census Tract 8003.30, Los Angeles County, California",134250.0,06,037,800330,1
