geoid,name,error,estimate
15000US060371395041,"Block Group 1, Los Angeles, CA",15024.0,57794.0
15000US060371395042,"Block Group 2, Los Angeles, CA",9746.0,55483.0
15000US060371396001,"Block Group 1, Los Angeles, CA",20403.0,91141.0
15000US060371396002,"Block Group 2, Los Angeles, CA",10642.0,64696.0
15000US060371397011,"Block Group 1, Los Angeles, CA",70062.0,156136.0
15000US060371397012,"Block Group 2, Los Angeles, CA",85748.0,177813.0
15000US060371397013,"Block Group 3, Los Angeles, CA",51431.0,153167.0
15000US060371397014,"Block Group 4, Los Angeles, CA",68463.0,140417.0
15000US060371397015,"Block Group 5, Los Angeles, CA",133990.0,216250.0
15000US060371397021,"Block Group 1, Los Angeles, CA",55018.0,176250.0
15000US060371397022,"Block Group 2, Los Angeles, CA",78618.0,208125.0
15000US060371397023,"Block Group 3, Los Angeles, CA",,250001.0
15000US060371397024,"Block Group 4, Los Angeles, CA",59408.0,204528.0
15000US060371397031,"Block Group 1, Los Angeles, CA",28201.0,124830.0
15000US060371398011,"Block Group 1, Los Angeles, CA",21175.0,157557.0
15000US060371398021,"Block Group 1, Los Angeles, CA",55588.0,153523.0
15000US060371411011,"Block Group 1, Los Angeles, CA",37180.0,78750.0
15000US060371411012,"Block Group 2, Los Angeles, CA",27156.0,69417.0
15000US060371411021,"Block Group 1, Los Angeles, CA",55282.0,88036.0
15000US060371411022,"Block Group 2, Los Angeles, CA",16310.0,102222.0
15000US060371412011,"Block Group 1, Los Angeles, CA",17976.0,92417.0
15000US060371412012,"Block Group 2, Los Angeles, CA",19584.0,66875.0
15000US060371412013,"Block Group 3, Los Angeles, CA",48866.0,91094.0
15000US060371412021,"Block Group 1, Los Angeles, CA",66029.0,78393.0
15000US060371412022,"Block Group 2, Los Angeles, CA",17361.0,78636.0
15000US060371412023,"Block Group 3, Los Angeles, CA",94475.0,101705.0
15000US060371413021,"Block Group 1, Los Angeles, CA",32847.0,90139.0
15000US060371413022,"Block Group 2, Los Angeles, CA",25506.0,102885.0
15000US060371413023,"Block Group 3, Los Angeles, CA",38234.0,89424.0
15000US060371413031,"Block Group 1, Los Angeles, CA",13051.0,82448.0
15000US060371413041,"Block Group 1, Los Angeles, CA",12888.0,100649.0
15000US060371413042,"Block Group 2, Los Angeles, CA",19663.0,93980.0
15000US060371414001,"Block Group 1, Los Angeles, CA",23916.0,70500.0
15000US060371414002,"Block Group 2, Los Angeles, CA",75233.0,129750.0
15000US060371414003,"Block Group 3, Los Angeles, CA",15201.0,108889.0
15000US060371415001,"Block Group 1, Los Angeles, CA",58903.0,219698.0
15000US060371416001,"Block Group 1, Los Angeles, CA",78368.0,141875.0
15000US060371416002,"Block Group 2, Los Angeles, CA",80016.0,214028.0
15000US060371416003,"Block Group 3, Los Angeles, CA",43086.0,216389.0
15000US060371417001,"Block Group 1, Los Angeles, CA",,250001.0
15000US060371417002,"Block Group 2, Los Angeles, CA",59633.0,216359.0
15000US060371417003,"Block Group 3, Los Angeles, CA",,250001.0
15000US060371431001,"Block Group 1, Los Angeles, CA",38965.0,116346.0
15000US060371431002,"Block Group 2, Los Angeles, CA",50993.0,107833.0
15000US060371431003,"Block Group 3, Los Angeles, CA",20000.0,92476.0
15000US060371432001,"Block Group 1, Los Angeles, CA",13250.0,74701.0
15000US060371432002,"Block Group 2, Los Angeles, CA",17792.0,69300.0
15000US060371432003,"Block Group 3, Los Angeles, CA",18699.0,92098.0
15000US060371433001,"Block Group 1, Los Angeles, CA",73737.0,121731.0
15000US060371433002,"Block Group 2, Los Angeles, CA",20506.0,52321.0
15000US060371433003,"Block Group 3, Los Angeles, CA",48825.0,75313.0
15000US060371433004,"Block Group 4, Los Angeles, CA",34034.0,96932.0
15000US060371433005,"Block Group 5, Los Angeles, CA",49010.0,145017.0
15000US060371434001,"Block Group 1, Los Angeles, CA",46515.0,98918.0
15000US060371434002,"Block Group 2, Los Angeles, CA",26481.0,113000.0
15000US060371434003,"Block Group 3, Los Angeles, CA",48580.0,115625.0
15000US060371434004,"Block Group 4, Los Angeles, CA",14565.0,131449.0
15000US060371435001,"Block Group 1, Los Angeles, CA",28581.0,130056.0
15000US060371435002,"Block Group 2, Los Angeles, CA",20695.0,121287.0
15000US060371435003,"Block Group 3, Los Angeles, CA",14062.0,94078.0
15000US060371435004,"Block Group 4, Los Angeles, CA",9412.0,106983.0
15000US060371436021,"Block Group 1, Los Angeles, CA",72861.0,111176.0
15000US060371436022,"Block Group 2, Los Angeles, CA",18646.0,118472.0
15000US060371436023,"Block Group 3, Los Angeles, CA",14824.0,80357.0
15000US060371436031,"Block Group 1, Los Angeles, CA",19627.0,87000.0
15000US060371436041,"Block Group 1, Los Angeles, CA",9926.0,84942.0
15000US060371436042,"Block Group 2, Los Angeles, CA",25719.0,80201.0
15000US060371437001,"Block Group 1, Los Angeles, CA",59287.0,116806.0
15000US060371437002,"Block Group 2, Los Angeles, CA",21141.0,109511.0
15000US060371438001,"Block Group 1, Los Angeles, CA",7143.0,87087.0
15000US060371438002,"Block Group 2, Los Angeles, CA",131473.0,202399.0
15000US060371438003,"Block Group 3, Los Angeles, CA",76675.0,178417.0
15000US060371438004,"Block Group 4, Los Angeles, CA",35986.0,127653.0
15000US060371439011,"Block Group 1, Los Angeles, CA",50719.0,213375.0
15000US060371439012,"Block Group 2, Los Angeles, CA",37126.0,208036.0
15000US060371439021,"Block Group 1, Los Angeles, CA",29465.0,106563.0
15000US060371439022,"Block Group 2, Los Angeles, CA",109323.0,218125.0
15000US060371810001,"Block Group 1, Los Angeles, CA",40972.0,71726.0
15000US060371810002,"Block Group 2, Los Angeles, CA",74556.0,82778.0
15000US060371810003,"Block Group 3, Los Angeles, CA",33470.0,112578.0
15000US060371810004,"Block Group 4, Los Angeles, CA",49457.0,153304.0
15000US060371810005,"Block Group 5, Los Angeles, CA",47038.0,137857.0
15000US060371813001,"Block Group 1, Los Angeles, CA",17568.0,93194.0
15000US060371813002,"Block Group 2, Los Angeles, CA",17293.0,129292.0
15000US060371813003,"Block Group 3, Los Angeles, CA",10942.0,113490.0
15000US060371814001,"Block Group 1, Los Angeles, CA",40361.0,90694.0
15000US060371814002,"Block Group 2, Los Angeles, CA",39003.0,97059.0
15000US060371814003,"Block Group 3, Los Angeles, CA",28117.0,80000.0
15000US060371815001,"Block Group 1, Los Angeles, CA",41235.0,118500.0
15000US060371815002,"Block Group 2, Los Angeles, CA",26642.0,74211.0
15000US060371815003,"Block Group 3, Los Angeles, CA",66387.0,115500.0
15000US060371816001,"Block Group 1, Los Angeles, CA",13179.0,69348.0
15000US060371816002,"Block Group 2, Los Angeles, CA",14565.0,90875.0
15000US060371831011,"Block Group 1, Los Angeles, CA",16076.0,48125.0
15000US060371831012,"Block Group 2, Los Angeles, CA",33028.0,73438.0
15000US060371831013,"Block Group 3, Los Angeles, CA",54935.0,58750.0
15000US060371831031,"Block Group 1, Los Angeles, CA",14947.0,59561.0
15000US060371831032,"Block Group 2, Los Angeles, CA",6479.0,62396.0
15000US060371831041,"Block Group 1, Los Angeles, CA",12656.0,92806.0
15000US060371832201,"Block Group 1, Los Angeles, CA",27037.0,52500.0
15000US060371832202,"Block Group 2, Los Angeles, CA",18042.0,63056.0
15000US060371832203,"Block Group 3, Los Angeles, CA",20915.0,64735.0
15000US060371832211,"Block Group 1, Los Angeles, CA",,
15000US060371832212,"Block Group 2, Los Angeles, CA",15274.0,51719.0
15000US060371832221,"Block Group 1, Los Angeles, CA",73481.0,110625.0
15000US060371832222,"Block Group 2, Los Angeles, CA",,
15000US060371832223,"Block Group 3, Los Angeles, CA",39695.0,92727.0
15000US060371833001,"Block Group 1, Los Angeles, CA",85996.0,108125.0
15000US060371833002,"Block Group 2, Los Angeles, CA",3202.0,75932.0
15000US060371833003,"Block Group 3, Los Angeles, CA",21566.0,63462.0
15000US060371834011,"Block Group 1, Los Angeles, CA",18908.0,62826.0
15000US060371834012,"Block Group 2, Los Angeles, CA",9062.0,60000.0
15000US060371834021,"Block Group 1, Los Angeles, CA",11943.0,66875.0
15000US060371834022,"Block Group 2, Los Angeles, CA",21960.0,64706.0
15000US060371835101,"Block Group 1, Los Angeles, CA",19049.0,65729.0
15000US060371835102,"Block Group 2, Los Angeles, CA",23048.0,102679.0
15000US060371835103,"Block Group 3, Los Angeles, CA",30147.0,69917.0
15000US060371835201,"Block Group 1, Los Angeles, CA",19650.0,53188.0
15000US060371835202,"Block Group 2, Los Angeles, CA",13056.0,51250.0
15000US060371836101,"Block Group 1, Los Angeles, CA",16415.0,91806.0
15000US060371836102,"Block Group 2, Los Angeles, CA",11708.0,44500.0
15000US060371836201,"Block Group 1, Los Angeles, CA",16887.0,53188.0
15000US060371836202,"Block Group 2, Los Angeles, CA",32138.0,61875.0
15000US060371837011,"Block Group 1, Los Angeles, CA",14789.0,56574.0
15000US060371837012,"Block Group 2, Los Angeles, CA",59923.0,74265.0
15000US060371837013,"Block Group 3, Los Angeles, CA",6560.0,41364.0
15000US060371837021,"Block Group 1, Los Angeles, CA",13327.0,81855.0
15000US060371837022,"Block Group 2, Los Angeles, CA",20933.0,38409.0
15000US060371838101,"Block Group 1, Los Angeles, CA",14731.0,53289.0
15000US060371838102,"Block Group 2, Los Angeles, CA",12139.0,68151.0
15000US060371838201,"Block Group 1, Los Angeles, CA",6473.0,37827.0
15000US060371838202,"Block Group 2, Los Angeles, CA",16654.0,58405.0
15000US060371851001,"Block Group 1, Los Angeles, CA",50389.0,102690.0
15000US060371851002,"Block Group 2, Los Angeles, CA",27231.0,86946.0
15000US060371851003,"Block Group 3, Los Angeles, CA",30414.0,163672.0
15000US060371852021,"Block Group 1, Los Angeles, CA",47911.0,88508.0
15000US060371852022,"Block Group 2, Los Angeles, CA",10602.0,63538.0
15000US060371852023,"Block Group 3, Los Angeles, CA",23407.0,59816.0
15000US060371852031,"Block Group 1, Los Angeles, CA",8603.0,37500.0
15000US060371852032,"Block Group 2, Los Angeles, CA",38931.0,48355.0
15000US060371852033,"Block Group 3, Los Angeles, CA",61555.0,81000.0
15000US060371852041,"Block Group 1, Los Angeles, CA",19680.0,87500.0
15000US060371852042,"Block Group 2, Los Angeles, CA",12487.0,86518.0
15000US060371853101,"Block Group 1, Los Angeles, CA",23341.0,65938.0
15000US060371853102,"Block Group 2, Los Angeles, CA",21489.0,64412.0
15000US060371853201,"Block Group 1, Los Angeles, CA",14599.0,50875.0
15000US060371853202,"Block Group 2, Los Angeles, CA",11424.0,27955.0
15000US060371861001,"Block Group 1, Los Angeles, CA",17983.0,95625.0
15000US060371861002,"Block Group 2, Los Angeles, CA",21039.0,91484.0
15000US060371861003,"Block Group 3, Los Angeles, CA",57371.0,93194.0
15000US060371861004,"Block Group 4, Los Angeles, CA",32866.0,89833.0
15000US060371862011,"Block Group 1, Los Angeles, CA",15952.0,61733.0
15000US060371862021,"Block Group 1, Los Angeles, CA",31759.0,115000.0
15000US060371862022,"Block Group 2, Los Angeles, CA",17747.0,80625.0
15000US060371862031,"Block Group 1, Los Angeles, CA",36253.0,141635.0
15000US060371862032,"Block Group 2, Los Angeles, CA",18234.0,101908.0
15000US060371863011,"Block Group 1, Los Angeles, CA",38409.0,95208.0
15000US060371863012,"Block Group 2, Los Angeles, CA",4129.0,31006.0
15000US060371863013,"Block Group 3, Los Angeles, CA",16571.0,50792.0
15000US060371863021,"Block Group 1, Los Angeles, CA",33579.0,93750.0
15000US060371863022,"Block Group 2, Los Angeles, CA",50477.0,81316.0
15000US060371863023,"Block Group 3, Los Angeles, CA",25842.0,64732.0
15000US060371864011,"Block Group 1, Los Angeles, CA",11456.0,50313.0
15000US060371864012,"Block Group 2, Los Angeles, CA",13688.0,31071.0
15000US060371864031,"Block Group 1, Los Angeles, CA",18756.0,50833.0
15000US060371864032,"Block Group 2, Los Angeles, CA",12866.0,62212.0
15000US060371864041,"Block Group 1, Los Angeles, CA",10279.0,58942.0
15000US060371864042,"Block Group 2, Los Angeles, CA",37100.0,67222.0
15000US060371871011,"Block Group 1, Los Angeles, CA",20645.0,75815.0
15000US060371871012,"Block Group 2, Los Angeles, CA",29853.0,80068.0
15000US060371871021,"Block Group 1, Los Angeles, CA",45733.0,98194.0
15000US060371871022,"Block Group 2, Los Angeles, CA",27371.0,39328.0
15000US060371872001,"Block Group 1, Los Angeles, CA",12785.0,78000.0
15000US060371872002,"Block Group 2, Los Angeles, CA",18566.0,70104.0
15000US060371873001,"Block Group 1, Los Angeles, CA",31422.0,113333.0
15000US060371873002,"Block Group 2, Los Angeles, CA",78405.0,111750.0
15000US060371881001,"Block Group 1, Los Angeles, CA",12216.0,63906.0
15000US060371881002,"Block Group 2, Los Angeles, CA",35945.0,61667.0
15000US060371881003,"Block Group 3, Los Angeles, CA",,
15000US060371882011,"Block Group 1, Los Angeles, CA",11789.0,81293.0
15000US060371882012,"Block Group 2, Los Angeles, CA",65788.0,77708.0
15000US060371882013,"Block Group 3, Los Angeles, CA",21693.0,86667.0
15000US060371882021,"Block Group 1, Los Angeles, CA",17217.0,94531.0
15000US060371882022,"Block Group 2, Los Angeles, CA",46578.0,204464.0
15000US060371882023,"Block Group 3, Los Angeles, CA",27366.0,96875.0
15000US060371883001,"Block Group 1, Los Angeles, CA",42281.0,95893.0
15000US060371883002,"Block Group 2, Los Angeles, CA",32597.0,120057.0
15000US060371883003,"Block Group 3, Los Angeles, CA",54971.0,124091.0
15000US060371891011,"Block Group 1, Los Angeles, CA",26178.0,89375.0
15000US060371891012,"Block Group 2, Los Angeles, CA",36921.0,66304.0
15000US060371891013,"Block Group 3, Los Angeles, CA",32337.0,72778.0
15000US060371891021,"Block Group 1, Los Angeles, CA",18735.0,96250.0
15000US060371891022,"Block Group 2, Los Angeles, CA",10524.0,89886.0
15000US060371891023,"Block Group 3, Los Angeles, CA",11996.0,66250.0
15000US060371892011,"Block Group 1, Los Angeles, CA",9078.0,28081.0
15000US060371892012,"Block Group 2, Los Angeles, CA",9361.0,54145.0
15000US060371892021,"Block Group 1, Los Angeles, CA",105970.0,142917.0
15000US060371892022,"Block Group 2, Los Angeles, CA",34531.0,119474.0
15000US060371892023,"Block Group 3, Los Angeles, CA",17322.0,94583.0
15000US060371893001,"Block Group 1, Los Angeles, CA",75098.0,187679.0
15000US060371893002,"Block Group 2, Los Angeles, CA",78284.0,200147.0
15000US060371893003,"Block Group 3, Los Angeles, CA",76105.0,108173.0
15000US060371894001,"Block Group 1, Los Angeles, CA",57970.0,211750.0
15000US060371894002,"Block Group 2, Los Angeles, CA",37603.0,153625.0
15000US060371894003,"Block Group 3, Los Angeles, CA",17958.0,110292.0
15000US060371895001,"Block Group 1, Los Angeles, CA",16819.0,63378.0
15000US060371895002,"Block Group 2, Los Angeles, CA",10493.0,51205.0
15000US060371896001,"Block Group 1, Los Angeles, CA",4627.0,64006.0
15000US060371896002,"Block Group 2, Los Angeles, CA",44391.0,88125.0
15000US060371896003,"Block Group 3, Los Angeles, CA",77897.0,104833.0
15000US060371897011,"Block Group 1, Los Angeles, CA",69120.0,160089.0
15000US060371897012,"Block Group 2, Los Angeles, CA",89250.0,137250.0
15000US060371897013,"Block Group 3, Los Angeles, CA",52908.0,57019.0
15000US060371897021,"Block Group 1, Los Angeles, CA",31262.0,96793.0
15000US060371898001,"Block Group 1, Los Angeles, CA",17897.0,67993.0
15000US060371898002,"Block Group 2, Los Angeles, CA",26094.0,92439.0
15000US060371898003,"Block Group 3, Los Angeles, CA",8192.0,68048.0
15000US060371899021,"Block Group 1, Los Angeles, CA",26086.0,48063.0
15000US060371899022,"Block Group 2, Los Angeles, CA",29309.0,64903.0
15000US060371899023,"Block Group 3, Los Angeles, CA",26122.0,71033.0
15000US060371899031,"Block Group 1, Los Angeles, CA",15012.0,64975.0
15000US060371899041,"Block Group 1, Los Angeles, CA",11772.0,49960.0
15000US060371899051,"Block Group 1, Los Angeles, CA",32674.0,53977.0
15000US060371899052,"Block Group 2, Los Angeles, CA",27706.0,76736.0
15000US060371901001,"Block Group 1, Los Angeles, CA",13974.0,57861.0
15000US060371901002,"Block Group 2, Los Angeles, CA",37341.0,60156.0
15000US060371901003,"Block Group 3, Los Angeles, CA",11731.0,51603.0
15000US060371902011,"Block Group 1, Los Angeles, CA",5814.0,20471.0
15000US060371902012,"Block Group 2, Los Angeles, CA",17029.0,43750.0
15000US060371902021,"Block Group 1, Los Angeles, CA",8164.0,25018.0
15000US060371902022,"Block Group 2, Los Angeles, CA",7909.0,39019.0
15000US060371903011,"Block Group 1, Los Angeles, CA",9034.0,43383.0
15000US060371903012,"Block Group 2, Los Angeles, CA",25724.0,49375.0
15000US060371903013,"Block Group 3, Los Angeles, CA",,
15000US060371904011,"Block Group 1, Los Angeles, CA",5626.0,43587.0
15000US060371904012,"Block Group 2, Los Angeles, CA",19876.0,58438.0
15000US060371904021,"Block Group 1, Los Angeles, CA",10731.0,40000.0
15000US060371905101,"Block Group 1, Los Angeles, CA",9411.0,34714.0
15000US060371905102,"Block Group 2, Los Angeles, CA",11327.0,50063.0
15000US060371905201,"Block Group 1, Los Angeles, CA",7471.0,44561.0
15000US060371905202,"Block Group 2, Los Angeles, CA",15325.0,37292.0
15000US060371907001,"Block Group 1, Los Angeles, CA",20247.0,24097.0
15000US060371907002,"Block Group 2, Los Angeles, CA",12201.0,47652.0
15000US060371907003,"Block Group 3, Los Angeles, CA",26693.0,60260.0
15000US060371908011,"Block Group 1, Los Angeles, CA",17616.0,47014.0
15000US060371908012,"Block Group 2, Los Angeles, CA",4831.0,18379.0
15000US060371908021,"Block Group 1, Los Angeles, CA",20734.0,38281.0
15000US060371908022,"Block Group 2, Los Angeles, CA",19302.0,80714.0
15000US060371908023,"Block Group 3, Los Angeles, CA",24496.0,39464.0
15000US060371909011,"Block Group 1, Los Angeles, CA",6609.0,18750.0
15000US060371909012,"Block Group 2, Los Angeles, CA",25823.0,51500.0
15000US060371909013,"Block Group 3, Los Angeles, CA",25695.0,38654.0
15000US060371909021,"Block Group 1, Los Angeles, CA",26279.0,51667.0
15000US060371909022,"Block Group 2, Los Angeles, CA",22298.0,51579.0
15000US060371909023,"Block Group 3, Los Angeles, CA",23974.0,33750.0
15000US060371910001,"Block Group 1, Los Angeles, CA",34861.0,80083.0
15000US060371910002,"Block Group 2, Los Angeles, CA",16611.0,48922.0
15000US060371910003,"Block Group 3, Los Angeles, CA",51081.0,88750.0
15000US060371911101,"Block Group 1, Los Angeles, CA",18922.0,35382.0
15000US060371911102,"Block Group 2, Los Angeles, CA",26636.0,47083.0
15000US060371911201,"Block Group 1, Los Angeles, CA",8401.0,41351.0
15000US060371911202,"Block Group 2, Los Angeles, CA",10521.0,33068.0
15000US060371912011,"Block Group 1, Los Angeles, CA",5867.0,45922.0
15000US060371912012,"Block Group 2, Los Angeles, CA",13610.0,43864.0
15000US060371912031,"Block Group 1, Los Angeles, CA",8623.0,26134.0
15000US060371912032,"Block Group 2, Los Angeles, CA",,
15000US060371912041,"Block Group 1, Los Angeles, CA",5973.0,41453.0
15000US060371913011,"Block Group 1, Los Angeles, CA",35970.0,49750.0
15000US060371913012,"Block Group 2, Los Angeles, CA",13120.0,30208.0
15000US060371913021,"Block Group 1, Los Angeles, CA",12782.0,45714.0
15000US060371913022,"Block Group 2, Los Angeles, CA",22137.0,49000.0
15000US060371914101,"Block Group 1, Los Angeles, CA",16020.0,31447.0
15000US060371914102,"Block Group 2, Los Angeles, CA",9484.0,44161.0
15000US060371914201,"Block Group 1, Los Angeles, CA",9523.0,54701.0
15000US060371914202,"Block Group 2, Los Angeles, CA",16594.0,71168.0
15000US060371915001,"Block Group 1, Los Angeles, CA",17447.0,66154.0
15000US060371915002,"Block Group 2, Los Angeles, CA",14104.0,43958.0
15000US060371915003,"Block Group 3, Los Angeles, CA",8106.0,48550.0
15000US060371916101,"Block Group 1, Los Angeles, CA",9159.0,42455.0
15000US060371916102,"Block Group 2, Los Angeles, CA",12073.0,54896.0
15000US060371916201,"Block Group 1, Los Angeles, CA",4002.0,27306.0
15000US060371917101,"Block Group 1, Los Angeles, CA",9804.0,26600.0
15000US060371917102,"Block Group 2, Los Angeles, CA",8591.0,31200.0
15000US060371917201,"Block Group 1, Los Angeles, CA",6376.0,27527.0
15000US060371917202,"Block Group 2, Los Angeles, CA",9019.0,41964.0
15000US060371918101,"Block Group 1, Los Angeles, CA",10036.0,35931.0
15000US060371918102,"Block Group 2, Los Angeles, CA",3810.0,55476.0
15000US060371918103,"Block Group 3, Los Angeles, CA",26655.0,45200.0
15000US060371918201,"Block Group 1, Los Angeles, CA",18409.0,86875.0
15000US060371918202,"Block Group 2, Los Angeles, CA",19481.0,36875.0
15000US060371918203,"Block Group 3, Los Angeles, CA",16885.0,63526.0
15000US060371919011,"Block Group 1, Los Angeles, CA",17367.0,56824.0
15000US060371919012,"Block Group 2, Los Angeles, CA",8155.0,57602.0
15000US060371919021,"Block Group 1, Los Angeles, CA",14902.0,92115.0
15000US060371919022,"Block Group 2, Los Angeles, CA",36602.0,102580.0
15000US060371920011,"Block Group 1, Los Angeles, CA",21023.0,76429.0
15000US060371920012,"Block Group 2, Los Angeles, CA",37252.0,71438.0
15000US060371920021,"Block Group 1, Los Angeles, CA",8594.0,80407.0
15000US060371920022,"Block Group 2, Los Angeles, CA",28050.0,155149.0
15000US060371920023,"Block Group 3, Los Angeles, CA",37597.0,121838.0
15000US060371923001,"Block Group 1, Los Angeles, CA",80278.0,130750.0
15000US060371923002,"Block Group 2, Los Angeles, CA",42966.0,83542.0
15000US060371923003,"Block Group 3, Los Angeles, CA",28632.0,82411.0
15000US060371924101,"Block Group 1, Los Angeles, CA",20285.0,63711.0
15000US060371924102,"Block Group 2, Los Angeles, CA",14528.0,60286.0
15000US060371924103,"Block Group 3, Los Angeles, CA",28083.0,86300.0
15000US060371924104,"Block Group 4, Los Angeles, CA",30617.0,97500.0
15000US060371924201,"Block Group 1, Los Angeles, CA",46237.0,51354.0
15000US060371924202,"Block Group 2, Los Angeles, CA",9889.0,57417.0
15000US060371925101,"Block Group 1, Los Angeles, CA",17731.0,61406.0
15000US060371925102,"Block Group 2, Los Angeles, CA",4791.0,41842.0
15000US060371925201,"Block Group 1, Los Angeles, CA",6653.0,45170.0
15000US060371925202,"Block Group 2, Los Angeles, CA",4289.0,46063.0
15000US060371926101,"Block Group 1, Los Angeles, CA",5622.0,33882.0
15000US060371926102,"Block Group 2, Los Angeles, CA",20482.0,45375.0
15000US060371926103,"Block Group 3, Los Angeles, CA",12006.0,37670.0
15000US060371926201,"Block Group 1, Los Angeles, CA",7291.0,36883.0
15000US060371926202,"Block Group 2, Los Angeles, CA",16606.0,47981.0
15000US060371927001,"Block Group 1, Los Angeles, CA",5800.0,53971.0
15000US060371927002,"Block Group 2, Los Angeles, CA",7682.0,19798.0
15000US060371941011,"Block Group 1, Los Angeles, CA",10951.0,86417.0
15000US060371941021,"Block Group 1, Los Angeles, CA",74021.0,131429.0
15000US060371941022,"Block Group 2, Los Angeles, CA",30785.0,97500.0
15000US060371941023,"Block Group 3, Los Angeles, CA",17941.0,132936.0
15000US060371942001,"Block Group 1, Los Angeles, CA",29661.0,169041.0
15000US060371942002,"Block Group 2, Los Angeles, CA",52022.0,161042.0
15000US060371943001,"Block Group 1, Los Angeles, CA",80212.0,181591.0
15000US060371943002,"Block Group 2, Los Angeles, CA",104557.0,231250.0
15000US060371943003,"Block Group 3, Los Angeles, CA",44956.0,170000.0
15000US060371944011,"Block Group 1, Los Angeles, CA",13989.0,94236.0
15000US060371944012,"Block Group 2, Los Angeles, CA",12446.0,80327.0
15000US060371944021,"Block Group 1, Los Angeles, CA",40419.0,88681.0
15000US060371944022,"Block Group 2, Los Angeles, CA",54325.0,79670.0
15000US060371944023,"Block Group 3, Los Angeles, CA",45662.0,108125.0
15000US060371945001,"Block Group 1, Los Angeles, CA",30080.0,98250.0
15000US060371945002,"Block Group 2, Los Angeles, CA",32111.0,145250.0
15000US060371951001,"Block Group 1, Los Angeles, CA",55851.0,132174.0
15000US060371951002,"Block Group 2, Los Angeles, CA",76932.0,100804.0
15000US060371951003,"Block Group 3, Los Angeles, CA",47777.0,126742.0
15000US060371951004,"Block Group 4, Los Angeles, CA",72401.0,140804.0
15000US060371952011,"Block Group 1, Los Angeles, CA",16682.0,81395.0
15000US060371952012,"Block Group 2, Los Angeles, CA",35080.0,95069.0
15000US060371952021,"Block Group 1, Los Angeles, CA",25704.0,118618.0
15000US060371952022,"Block Group 2, Los Angeles, CA",30794.0,110341.0
15000US060371952023,"Block Group 3, Los Angeles, CA",40544.0,122917.0
15000US060371953001,"Block Group 1, Los Angeles, CA",8987.0,77634.0
15000US060371953002,"Block Group 2, Los Angeles, CA",68411.0,137778.0
15000US060371953003,"Block Group 3, Los Angeles, CA",19361.0,61544.0
15000US060371954001,"Block Group 1, Los Angeles, CA",134020.0,185913.0
15000US060371954002,"Block Group 2, Los Angeles, CA",29923.0,89044.0
15000US060371954003,"Block Group 3, Los Angeles, CA",37980.0,86786.0
15000US060371954004,"Block Group 4, Los Angeles, CA",5920.0,98134.0
15000US060371955001,"Block Group 1, Los Angeles, CA",19739.0,97794.0
15000US060371955002,"Block Group 2, Los Angeles, CA",76801.0,146699.0
15000US060371955003,"Block Group 3, Los Angeles, CA",35731.0,112440.0
15000US060371955004,"Block Group 4, Los Angeles, CA",,
15000US060371956001,"Block Group 1, Los Angeles, CA",,
15000US060371956002,"Block Group 2, Los Angeles, CA",16814.0,40469.0
15000US060371956003,"Block Group 3, Los Angeles, CA",10580.0,91544.0
15000US060371956004,"Block Group 4, Los Angeles, CA",10597.0,78098.0
15000US060371957101,"Block Group 1, Los Angeles, CA",16883.0,63636.0
15000US060371957102,"Block Group 2, Los Angeles, CA",12710.0,41063.0
15000US060371957103,"Block Group 3, Los Angeles, CA",7026.0,42786.0
15000US060371957201,"Block Group 1, Los Angeles, CA",10585.0,39286.0
15000US060371957202,"Block Group 2, Los Angeles, CA",25250.0,65500.0
15000US060371958021,"Block Group 1, Los Angeles, CA",26611.0,50455.0
15000US060371958022,"Block Group 2, Los Angeles, CA",12772.0,57500.0
15000US060371958031,"Block Group 1, Los Angeles, CA",18771.0,84500.0
15000US060371958032,"Block Group 2, Los Angeles, CA",17069.0,75167.0
15000US060371958041,"Block Group 1, Los Angeles, CA",15862.0,72446.0
15000US060371958042,"Block Group 2, Los Angeles, CA",66256.0,68125.0
15000US060371959011,"Block Group 1, Los Angeles, CA",9564.0,64138.0
15000US060371959021,"Block Group 1, Los Angeles, CA",5145.0,59219.0
15000US060371959022,"Block Group 2, Los Angeles, CA",31223.0,90423.0
15000US060371959031,"Block Group 1, Los Angeles, CA",14891.0,51346.0
15000US060371959032,"Block Group 2, Los Angeles, CA",17432.0,55859.0
15000US060371972001,"Block Group 1, Los Angeles, CA",10782.0,58138.0
15000US060371972002,"Block Group 2, Los Angeles, CA",35247.0,38813.0
15000US060371972003,"Block Group 3, Los Angeles, CA",15427.0,62349.0
15000US060371973001,"Block Group 1, Los Angeles, CA",22243.0,87150.0
15000US060371973002,"Block Group 2, Los Angeles, CA",23599.0,77361.0
15000US060371973003,"Block Group 3, Los Angeles, CA",17536.0,84697.0
15000US060371974101,"Block Group 1, Los Angeles, CA",39470.0,94091.0
15000US060371974102,"Block Group 2, Los Angeles, CA",15078.0,105417.0
15000US060371974103,"Block Group 3, Los Angeles, CA",36313.0,84688.0
15000US060371974201,"Block Group 1, Los Angeles, CA",24331.0,74440.0
15000US060371974202,"Block Group 2, Los Angeles, CA",9496.0,59940.0
15000US060371975001,"Block Group 1, Los Angeles, CA",15736.0,70066.0
15000US060371975002,"Block Group 2, Los Angeles, CA",15424.0,77197.0
15000US060371975003,"Block Group 3, Los Angeles, CA",,
